Time,LeftPupilDiameter,RightPupilDiameter
0,4.987786,4.303246
30.0084228515625,5.017803,5.206752
40.0147705078125,5.0197,4.337705
50.0211181640625,5.01974,5.018153
60.0274658203125,5.018298,3.740305
70.0267333984375,5.017213,5.085675
80.0257568359375,5.018083,4.539736
90.0250244140625,5.019357,4.499067
100.031127929688,5.020487,4.729554
110.037353515625,5.021595,4.865733
130.0498046875,5.022271,4.516594
180.062622070313,5.029185,4.362328
200.074829101563,5.032461,4.553745
210.080810546875,5.032762,4.553526
220.086791992188,5.032979,4.537821
250.087280273438,5.038039,5.028407
260.093139648438,5.037508,4.395681
270.098999023438,5.036309,4.3914
280.104858398438,5.034669,4.390385
290.11083984375,5.03368,4.446619
300.116577148438,5.033231,4.444219
310.127075195313,5.03249,4.447557
320.125854492188,5.031328,4.35556
330.124633789063,5.02942,5.5948
340.13037109375,5.027871,4.359891
350.135986328125,5.026344,4.300143
360.141723632813,5.025768,4.29911
370.147338867188,5.025634,4.30719
380.153076171875,5.025658,4.244635
390.155029296875,5.0257,5.122948
400.15380859375,5.026418,4.194142
420.157958984375,5.04566,4.372658
430.163696289063,5.047746,4.361398
440.169189453125,5.048558,4.357148
450.174682617188,5.049051,4.322367
460.18017578125,5.049309,4.528616
470.182250976563,5.049698,4.532987
480.180786132813,5.050716,4.47963
490.179443359375,5.052074,4.576451
500.184936523438,5.055826,4.886914
510.1904296875,5.058879,4.291665
520.19580078125,5.062722,4.300241
530.201171875,5.065219,4.352473
540.20654296875,5.068256,5.549484
550.2119140625,5.07224,5.438375
560.210327148438,5.073154,4.464159
570.212280273438,5.074009,4.459044
580.2177734375,5.074083,4.684369
590.22314453125,5.073954,4.532673
600.228515625,5.073578,4.58555
610.233764648438,5.073957,4.619983
640.2392578125,5.074844,4.473381
650.241333007813,5.075739,4.231613
670.252075195313,5.077223,4.72472
690.262573242188,5.080809,4.331466
700.267700195313,5.08625,4.355047
710.269409179688,5.091556,4.398508
720.267700195313,5.095775,5.084927
730.276123046875,5.098248,4.546062
740.281372070313,5.100269,4.564351
750.286743164063,5.102731,4.951399
760.291870117188,5.104672,4.948132
770.296875,5.106863,5.383327
780.302001953125,5.112744,4.428469
790.303588867188,5.121363,4.619948
810.30712890625,5.127465,5.548763
840.322631835938,5.131157,3.867538
850.327514648438,5.143016,4.529517
900.338623046875,5.207026,4.354831
960.356567382813,5.134818,4.29671
970.358154296875,5.122798,4.301693
980.363159179688,5.100353,4.381719
990.3681640625,5.084504,2.58477
1040.38439941406,5.022068,4.739651
1070.39929199219,4.983003,4.36792
1080.40405273438,4.958911,4.379719
1090.40844726563,4.935574,4.503957
1100.41284179688,4.927225,4.779664
1110.41723632813,4.921541,4.668171
1120.41455078125,4.921608,4.575708
1150.42907714844,4.925873,4.173796
1160.43383789063,4.912983,4.228073
1170.43823242188,4.892197,4.341409
1190.44665527344,4.863494,4.074676
1200.44189453125,4.818242,3.896652
1210.44653320313,4.816458,3.91918
1220.451171875,4.784394,4.140006
1230.45568847656,4.789499,4.006498
1240.46032714844,4.790643,4.305068
1250.46447753906,4.806235,3.976145
1260.46838378906,4.825076,3.94541
1270.47241210938,4.835505,3.942285
1280.46557617188,4.848846,4.301594
1290.47021484375,4.849737,4.432818
1330.48791503906,4.890789,4.821071
1340.49182128906,4.892764,4.785503
1350.49572753906,4.886642,4.858281
1360.48828125,4.905007,4.828414
1370.49633789063,4.89596,4.849915
1380.5009765625,4.871826,4.846279
1390.50537109375,4.870708,5.007334
1400.50988769531,4.884283,5.282652
1410.51379394531,4.890572,5.204077
1420.517578125,4.894013,4.821874
1430.52136230469,4.896015,5.710721
1440.51232910156,4.896598,4.874845
1450.51684570313,4.889198,4.789279
1460.52124023438,4.883293,4.806304
1470.52917480469,4.882174,4.616034
1480.53369140625,4.883836,4.921153
1490.53771972656,4.885815,4.903587
1500.54138183594,4.8871,4.951717
1510.544921875,4.885982,4.922891
1520.54113769531,4.893605,4.967036
1530.54565429688,4.717801,5.224161
1540.54992675781,4.721272,5.234866
1550.55432128906,4.882978,4.865202
1670.59240722656,4.642923,3.623537
1760.60729980469,4.726046,2.735897
1770.61120605469,4.72592,5.225377
1800.62353515625,4.825409,4.672072
1810.62744140625,4.678413,3.940649
1990.69348144531,4.458312,3.12087
2000.69970703125,4.458642,4.200219
2040.71435546875,4.48614,4.810175
2050.7177734375,4.485534,4.823159
2060.720703125,4.498148,5.050349
2070.72326660156,4.510785,4.793498
2080.72937011719,4.514196,4.567563
2090.73254394531,4.521129,3.985756
2120.74353027344,4.536221,4.332897
2130.74694824219,4.540356,4.21734
2140.74975585938,4.551427,4.197893
2170.76110839844,4.57152,4.499947
2180.76806640625,4.578032,4.288519
2190.77514648438,4.586257,4.500743
2200.77868652344,4.590731,4.238139
2210.78198242188,4.597147,4.231397
2220.78479003906,4.617873,4.815004
2260.79919433594,4.568991,4.097754
2270.802734375,4.579473,4.389429
2300.8125,4.607357,4.589728
2340.82629394531,4.627254,4.232783
2370.83642578125,4.641294,4.405076
2390.84130859375,4.67312,4.307841
2400.84680175781,4.690694,5.00645
2420.85229492188,4.718787,4.589024
2430.85925292969,4.726473,4.64011
2440.86254882813,4.735598,4.330804
2450.86572265625,4.747053,4.389496
2460.86840820313,4.759436,4.388748
2470.87390136719,4.767408,4.563549
2480.87927246094,4.776244,4.502739
2490.88159179688,4.788854,4.451593
2500.88439941406,4.797793,4.466954
2510.88757324219,4.802411,4.468209
2520.89086914063,4.807573,4.472586
2530.89392089844,4.812589,5.155849
2540.89636230469,4.820745,4.648164
2550.90185546875,4.829084,4.727506
2560.90698242188,4.836211,4.509017
2570.90893554688,4.846951,4.420835
2580.91162109375,4.854464,4.490937
2590.91479492188,4.866298,4.49017
2600.91784667969,4.875962,4.494476
2610.9208984375,4.884466,4.497756
2620.92346191406,4.888846,4.579451
2630.92883300781,4.891615,4.58926
2640.93383789063,4.897963,4.288932
2650.93591308594,4.903028,4.352425
2660.93835449219,4.909297,4.586071
2670.94140625,4.914646,4.599783
2680.9443359375,4.919384,4.594017
2690.947265625,4.925259,4.632496
2700.94970703125,4.929307,4.664016
2720.9599609375,4.936624,5.391558
2730.96166992188,4.940516,4.844722
2760.96997070313,5.035036,5.125149
2770.97290039063,5.053266,5.327829
