Time,LeftPupilDiameter,RightPupilDiameter
0,6.015507,5.863848
10.0025634765625,6.016788,5.858867
20.0054931640625,6.018685,5.852699
30.0087890625,6.021105,5.839461
40.0115966796875,6.023361,5.836555
50.0172119140625,6.02528,5.836061
60.025634765625,6.029893,5.87098
70.027099609375,6.034466,5.861871
80.02880859375,6.039019,5.85669
90.0311279296875,6.043705,5.8553
100.033935546875,6.052192,5.855426
110.036865234375,6.059232,5.856194
120.03955078125,6.06368,5.857028
130.045043945313,6.069475,5.857157
140.053588867188,6.078165,5.856871
150.054565429688,6.088534,5.857701
160.056274414063,6.099983,5.861934
170.058227539063,6.107418,5.865884
180.060791015625,6.114318,5.868362
190.067260742188,6.118139,5.870539
200.06982421875,6.120142,5.873594
210.0751953125,6.123681,5.876236
220.08349609375,6.129178,5.878172
230.08447265625,6.132713,5.879531
240.0859375,6.136117,5.880554
250.088012695313,6.137985,5.882309
260.090454101563,6.138796,5.88225
270.093383789063,6.142012,5.882446
280.095947265625,6.146658,5.883078
290.101440429688,6.15088,5.88583
300.109741210938,6.156402,5.88865
310.110717773438,6.158169,5.890714
320.112060546875,6.159012,5.892515
330.11376953125,6.160954,5.894599
340.1162109375,6.160904,5.896428
350.118896484375,6.160533,5.898734
360.121459960938,6.160225,5.901269
370.13037109375,6.159611,5.902282
380.138671875,6.158053,5.902288
390.14306640625,6.15711,5.90613
400.14404296875,6.153316,5.907209
410.145629882813,6.151714,5.907733
420.147705078125,6.146745,5.907892
430.15380859375,6.143196,5.907268
440.15625,6.139311,5.906614
450.164916992188,6.133744,5.905531
460.173095703125,6.13122,5.903752
470.177368164063,6.129789,5.90168
480.178100585938,6.129173,5.899802
490.179443359375,6.122271,5.896741
500.181274414063,6.120133,5.892857
510.183715820313,6.119077,5.89055
520.18603515625,6.118767,5.889578
530.194702148438,6.118841,5.889205
540.202758789063,6.118868,5.888931
550.206909179688,6.119044,5.888752
560.207641601563,6.119033,5.888901
570.208862304688,6.118889,5.88895
580.21044921875,6.119186,5.888811
590.212768554688,6.120654,5.888273
600.215087890625,6.121043,5.887589
610.2236328125,6.121216,5.887096
620.231689453125,6.122,5.887068
630.23583984375,6.123604,5.886468
640.236328125,6.126157,5.883722
650.2373046875,6.129545,5.881629
660.238891601563,6.131797,5.881356
670.240966796875,6.133677,5.88117
680.24658203125,6.13514,5.881196
690.255126953125,6.136683,5.881827
700.263061523438,6.13942,5.883245
710.26708984375,6.141533,5.886
720.267456054688,6.142323,5.889272
730.268188476563,6.143101,5.893867
740.26953125,6.144088,5.899851
750.271240234375,6.144525,5.905697
760.27685546875,6.144769,5.910844
770.285522460938,6.144651,5.924063
780.29345703125,6.143482,5.929183
790.29736328125,6.141503,5.957924
800.2978515625,6.093314,6.020566
810.298583984375,6.091176,5.955129
820.2998046875,6.102545,5.956954
830.301635742188,6.117335,5.959852
840.303833007813,6.121322,5.970315
850.312377929688,6.12026,5.971539
860.3203125,6.111177,5.96676
870.32421875,6.073119,5.943658
880.324584960938,6.036056,5.911041
890.3251953125,6.004308,5.878462
900.326171875,5.969547,5.841075
910.327758789063,5.923775,5.802069
920.3583984375,5.881408,5.762554
930.36669921875,5.83011,5.707957
940.37451171875,5.77519,5.658103
950.37841796875,5.721659,5.606739
960.378540039063,5.681619,5.574552
970.378784179688,5.635925,5.545053
980.379638671875,5.58391,5.502853
990.380981445313,5.548706,5.475405
1000.38623046875,5.510349,5.449174
1010.39453125,5.483066,5.424459
1020.40234375,5.45539,5.341528
1030.40954589844,5.35201,5.349381
1040.40966796875,5.340801,5.47884
1050.40979003906,5.348922,5.400552
1090.42468261719,5.167749,5.286417
1100.43237304688,5.11137,5.299899
1110.439453125,5.081603,5.228941
1120.439453125,5.052908,5.198127
1130.43933105469,5.041218,5.181808
1140.43969726563,5.030029,5.158425
1150.44055175781,5.013944,5.154352
1160.44543457031,4.999393,5.168313
1170.47570800781,4.990695,5.169675
1180.4833984375,4.993564,5.168675
1190.490234375,4.995003,5.172386
1200.49011230469,4.996727,5.173147
1210.48999023438,5.006409,5.173129
1220.490234375,5.009602,5.176169
1230.49108886719,5.084041,5.21075
1240.49560546875,5.151904,5.307575
1250.50378417969,5.13384,5.307548
1260.51135253906,5.212806,5.336293
1270.51843261719,5.24604,5.324524
1280.51818847656,5.261779,5.318046
1290.51806640625,5.266741,5.317451
1300.51806640625,5.266953,5.316388
1310.5185546875,5.267081,5.313739
1320.52319335938,5.26972,5.311922
1330.53112792969,5.265513,5.310792
1340.53869628906,5.257065,5.310818
1350.54565429688,5.255588,5.364985
1360.54528808594,5.271046,5.397752
1370.54504394531,5.28826,5.38618
1380.544921875,5.303077,5.385853
1390.54528808594,5.380339,5.39908
1400.5498046875,5.407019,5.428245
1410.5771484375,5.485112,5.638367
1420.58471679688,5.49102,5.638437
1430.59155273438,5.506659,5.593122
1440.59130859375,5.547615,5.52359
1450.59094238281,5.544988,5.53462
1460.59057617188,5.528821,5.535389
1470.59094238281,5.523027,5.544795
1480.59509277344,5.523146,5.555877
1490.60290527344,5.522767,5.558051
1500.6103515625,5.524107,5.558354
1510.61706542969,5.528177,5.560987
1520.61669921875,5.530222,5.569905
1530.6162109375,5.533399,5.586607
1540.61572265625,5.536757,5.591043
1550.61572265625,5.539914,5.597179
1560.62329101563,5.548063,5.629498
1570.630859375,5.562628,5.637525
1580.63830566406,5.636785,5.682053
1590.64489746094,5.698559,5.768854
1600.64782714844,5.734135,5.771579
1610.64721679688,5.742203,5.781218
1620.64672851563,5.744739,5.793296
1630.64660644531,5.750425,5.824052
1640.65393066406,5.756572,5.838333
1650.66137695313,5.75954,5.845455
1660.68530273438,5.760183,5.851776
1670.69201660156,5.767084,5.850858
1680.69482421875,5.775351,5.847977
1690.69421386719,5.775018,5.837614
1700.69348144531,5.77412,5.83649
1710.69323730469,5.785187,5.856136
1720.70056152344,5.973854,5.91605
1730.7080078125,5.998218,5.948566
1740.71533203125,5.885569,5.959178
1750.72192382813,5.873131,5.971825
1760.72485351563,5.864137,6.059912
1770.72412109375,5.819516,6.522028
1780.72351074219,5.788215,5.843103
1790.72314453125,5.743253,5.857039
1800.73022460938,5.742301,5.861186
1810.73754882813,5.730316,5.602797
1820.74462890625,5.738691,6.041668
1830.75122070313,5.781237,6.056075
1840.75390625,5.792256,6.050758
1850.75305175781,5.800571,6.210482
1860.75231933594,5.827415,6.163967
1870.75146484375,5.848149,6.108531
1880.75830078125,5.850945,6.071826
1890.76538085938,5.851264,5.874543
1900.78564453125,5.860885,5.906045
1910.79223632813,5.868767,5.936059
1920.79467773438,5.893028,5.934755
1930.79357910156,5.89993,5.928113
1940.79272460938,5.907114,5.91299
1950.79187011719,5.915695,5.891921
1960.79833984375,5.923444,5.884511
1970.80529785156,5.926572,5.857962
1980.81225585938,5.873991,5.930036
1990.81872558594,5.800681,5.802287
2000.8212890625,5.78644,5.780922
2010.8203125,5.785981,5.889032
2020.8193359375,5.791468,5.927749
2030.81848144531,5.795849,5.946328
2040.82495117188,5.799615,5.887264
2050.83178710938,5.799902,5.890047
2060.85107421875,5.800002,5.898664
2070.85766601563,5.798662,5.905646
2080.86010742188,5.799115,5.916067
2090.85900878906,5.800431,5.918088
2100.85791015625,5.804446,5.917325
2110.8603515625,5.807371,5.895163
2120.86645507813,5.81495,5.891117
2130.873046875,5.843568,5.835053
2140.87951660156,5.863453,5.837078
2150.89636230469,5.845483,5.845653
2160.89880371094,5.900731,5.888253
2170.89758300781,5.90761,5.906075
2180.89624023438,5.906998,5.913081
2190.89855957031,5.90305,5.921332
2200.90478515625,5.897247,5.927357
2210.9111328125,5.893462,5.931276
2220.91748046875,5.893436,5.933709
2230.92395019531,5.893497,5.935498
2240.9296875,5.89396,5.93627
2250.92834472656,5.895335,5.936521
2260.92700195313,5.897449,5.936311
2270.92919921875,5.899241,5.936446
2280.93505859375,5.900789,5.960899
2290.94140625,5.901333,5.970032
2300.94750976563,5.903228,5.963424
2310.95361328125,5.908375,5.940048
2320.95922851563,5.910897,5.914125
2330.95788574219,5.910386,5.90308
2340.95642089844,5.873536,5.890982
2521.02795410156,5.773263,5.288605
2531.03381347656,5.793845,5.652635
2541.03967285156,5.817967,5.439522
2551.04541015625,5.583411,5.559361
2561.05090332031,5.585335,5.67084
2571.04919433594,5.590295,5.713453
2581.04760742188,5.598765,5.693415
2591.04943847656,5.619987,5.492994
2601.05480957031,5.619236,5.634411
2611.06042480469,5.648884,5.598762
2621.06604003906,5.664372,5.593948
2631.07177734375,5.681971,5.593094
2641.08325195313,5.684289,5.629742
2651.08154296875,5.681329,5.642683
2661.07971191406,5.684009,5.645843
2671.0849609375,5.687775,5.650911
2681.09008789063,5.689304,5.672186
2691.09545898438,5.692704,5.676446
2701.10095214844,5.69883,5.677291
2711.1064453125,5.705881,5.677347
2721.11169433594,5.722362,5.679434
2731.10961914063,5.730839,5.684306
2741.10778808594,5.737972,5.683119
2751.11291503906,5.743384,5.682981
2761.11791992188,5.745268,5.686907
2771.12316894531,5.747077,5.691826
2781.12854003906,5.751884,5.70329
2791.1337890625,5.882416,5.858279
2801.13916015625,5.792193,5.756175
2811.14001464844,5.74536,5.791215
2821.13781738281,5.767191,5.807041
2831.14282226563,5.771809,5.80754
2841.14782714844,5.777443,5.806772
2851.15295410156,5.776794,5.805007
2861.158203125,5.775437,5.805287
2871.16345214844,5.7777,5.807162
2881.17224121094,5.777352,5.808332
2891.17260742188,5.776591,5.810217
2901.16906738281,5.77641,5.811027
2911.17395019531,5.776402,5.811975
2921.1787109375,5.776594,5.814212
2931.18347167969,5.7781,5.814465
2941.18859863281,5.783231,5.816334
2951.19360351563,5.786905,5.820495
2961.19860839844,5.790516,5.828349
2971.20202636719,5.793242,5.835743
2981.19738769531,5.796503,5.84268
2991.20202636719,5.800753,5.847631
3001.20678710938,5.805672,5.851826
3011.21154785156,5.813433,5.869017
3021.21655273438,5.875339,5.886576
3031.22143554688,6.066854,6.012851
3041.22631835938,6.150714,6.034797
3051.22595214844,6.105595,5.981289
3061.22045898438,6.420537,6.019627
3071.22509765625,6.021148,6.054695
3081.22973632813,6.259809,6.070197
3091.234375,6.310635,6.221519
3101.23913574219,6.305047,6.1165
3111.24377441406,6.292061,6.109669
3121.24841308594,6.279892,6.109879
3131.24768066406,6.278384,6.115217
3141.24182128906,6.273932,5.975152
3151.24621582031,6.268083,5.962421
3161.25085449219,6.26381,5.955783
3171.25537109375,6.260049,5.951904
3181.25988769531,6.257488,5.950199
3191.26452636719,6.251032,5.949064
3201.26916503906,6.246199,5.957187
3211.26818847656,6.24639,5.835033
3221.26721191406,6.246107,5.80172
3231.27172851563,6.237895,5.796714
3241.27624511719,6.234663,5.862835
3251.28063964844,6.232783,5.871705
3261.28503417969,6.232837,5.782542
3271.28955078125,6.231764,5.771201
3281.29382324219,6.227216,5.766586
3291.29211425781,6.222996,5.759571
3301.29040527344,6.220684,5.795877
3311.29479980469,6.211619,5.857856
3321.29895019531,6.2025,5.867728
3331.30334472656,6.193771,5.869837
3341.3076171875,6.192811,5.86867
3351.31176757813,6.191002,5.866619
3361.31604003906,6.18818,5.864047
3371.31384277344,6.185879,6.000462
3381.31176757813,6.185759,5.99674
3391.31616210938,6.165543,6.006276
3401.3203125,6.165089,6.089744
3411.32458496094,6.163624,6.089848
3421.32885742188,6.162017,6.089542
3431.3330078125,6.159133,6.08064
3441.33715820313,6.152829,6.069017
3451.34118652344,6.143247,6.051784
3461.3388671875,6.136492,6.051957
3471.34301757813,6.131256,5.905551
3481.34716796875,6.125277,5.893218
3491.35119628906,6.118711,5.786176
