Time,LeftPupilDiameter,RightPupilDiameter
0,6.474388,5.724537
10.0040283203125,6.474594,5.725552
20.0115966796875,6.475004,5.725984
30.01904296875,6.474952,5.726243
40.0230712890625,6.474691,5.726498
50.023681640625,6.475446,5.727163
60.024169921875,6.476603,5.72711
70.0247802734375,6.476416,5.727102
80.0255126953125,6.476392,5.727004
90.0294189453125,6.476577,5.726724
100.036865234375,6.47737,5.726906
110.044189453125,6.478092,5.727095
120.047973632813,6.478164,5.727228
130.048583984375,6.478271,5.727276
140.049194335938,6.478389,5.727407
150.0498046875,6.478613,5.728022
160.050415039063,6.478798,5.728391
170.057861328125,6.478848,5.728538
180.065185546875,6.478557,5.728757
190.072387695313,6.477607,5.729882
200.07958984375,6.475661,5.730527
210.080078125,6.473854,5.730721
220.08056640625,6.472851,5.731978
230.081176757813,6.471685,5.733856
240.08154296875,6.469922,5.735686
250.088989257813,6.468331,5.736653
260.095947265625,6.466833,5.736455
270.10302734375,6.464976,5.736887
280.110107421875,6.463773,5.737103
290.1103515625,6.462842,5.737
300.110595703125,6.461905,5.737228
310.11083984375,6.461379,5.737661
320.111083984375,6.460945,5.737379
330.118286132813,6.459391,5.737206
340.125122070313,6.45633,5.737285
350.131958007813,6.452672,5.737986
360.138793945313,6.450414,5.739068
370.138916015625,6.449345,5.739346
380.13916015625,6.4486,5.740532
390.139404296875,6.448115,5.74178
400.1396484375,6.447124,5.742314
410.146728515625,6.44588,5.742578
420.153564453125,6.444903,5.742723
430.160400390625,6.4435,5.742702
440.1669921875,6.441628,5.742439
450.167114257813,6.440565,5.741865
460.167358398438,6.439708,5.741532
470.16748046875,6.438916,5.741515
480.167846679688,6.438437,5.741925
490.1748046875,6.438268,5.742807
500.181518554688,6.438795,5.744114
510.188110351563,6.439167,5.745272
520.194702148438,6.440072,5.747027
530.194580078125,6.441092,5.748216
540.194702148438,6.442194,5.749166
550.19482421875,6.443573,5.750022
560.19482421875,6.44488,5.750704
570.201782226563,6.44612,5.750985
580.20849609375,6.446567,5.750186
590.214965820313,6.447123,5.749852
600.221435546875,6.447958,5.749617
610.22119140625,6.448807,5.748905
620.221313476563,6.449503,5.748517
630.224731445313,6.451785,5.748105
640.224853515625,6.453917,5.746915
650.231811523438,6.455622,5.746036
660.238403320313,6.456959,5.746877
670.244750976563,6.458121,5.747476
680.251098632813,6.459105,5.747899
690.250610351563,6.459969,5.747887
700.250610351563,6.461431,5.747362
710.25048828125,6.463083,5.745716
720.25390625,6.464453,5.744817
730.2607421875,6.464909,5.743701
740.267211914063,6.465015,5.741927
750.2734375,6.465276,5.738803
760.279541015625,6.4658,5.737065
770.2822265625,6.465941,5.735216
780.281982421875,6.465904,5.731942
790.28173828125,6.465816,5.729384
800.285034179688,6.465646,5.726947
810.291748046875,6.465644,5.725114
820.298095703125,6.465392,5.723223
830.304077148438,6.464624,5.722065
840.31005859375,6.457804,5.716355
850.3125,6.472152,5.687238
860.315795898438,6.479448,5.586277
870.315551757813,6.482106,5.578651
880.318725585938,6.477289,5.578626
890.3251953125,6.460032,5.578078
900.331665039063,6.419615,5.567792
910.337524414063,6.372779,5.545496
920.34326171875,6.31196,5.506663
930.345825195313,6.25025,5.463019
940.345336914063,6.19487,5.425108
950.344970703125,6.128617,5.384158
960.348022460938,6.076108,5.357902
970.3544921875,6.028608,5.3168
980.36083984375,5.980488,5.284715
990.366455078125,5.937652,5.246492
1000.3720703125,5.889101,5.210401
1010.37438964844,5.845748,5.18668
1020.37353515625,5.805292,5.150963
1030.373046875,5.766709,5.125454
1040.37609863281,5.732309,5.095276
