Time,LeftPupilDiameter,RightPupilDiameter
0,6.409764,6.588432
10.002685546875,6.402787,6.595344
20.0047607421875,6.401052,6.603907
30.0103759765625,6.416644,6.603846
40.0157470703125,6.426196,6.603876
50.0181884765625,6.427452,6.56248
60.020751953125,6.426529,6.546421
70.023193359375,6.386043,6.545659
80.0257568359375,6.358696,6.525199
90.0283203125,6.359668,6.513613
100.030395507813,6.391996,6.508741
110.035766601563,6.40521,6.494324
120.041015625,6.4054,6.475474
130.043334960938,6.390063,6.473449
140.04931640625,6.37913,6.473498
150.051879882813,6.373907,6.468084
160.054443359375,6.372799,6.457105
170.056884765625,6.3723,6.460439
180.058959960938,6.371131,6.460737
190.067626953125,6.370785,6.461598
200.076293945313,6.371943,6.465059
210.078125,6.375095,6.47155
220.080688476563,6.377956,6.473966
230.083129882813,6.378651,6.47777
240.085571289063,6.385409,6.466381
250.088012695313,6.385805,6.46447
260.089965820313,6.384788,6.464446
270.098510742188,6.382186,6.455819
280.10693359375,6.378324,6.454544
290.10888671875,6.375198,6.453074
300.111328125,6.373939,6.452173
310.11376953125,6.372324,6.467859
320.116088867188,6.372577,6.480896
330.118530273438,6.374976,6.4809
340.120239257813,6.374889,6.482813
350.128784179688,6.375464,6.497842
360.137084960938,6.378684,6.505409
370.138671875,6.385682,6.505305
380.140869140625,6.386674,6.493254
390.143188476563,6.384284,6.488851
400.1455078125,6.380719,6.487242
410.147705078125,6.377927,6.482956
420.1494140625,6.386616,6.482835
430.157592773438,6.401411,6.486045
440.165893554688,6.405247,6.509751
450.167358398438,6.408937,6.514133
460.169555664063,6.413301,6.519196
470.171752929688,6.430642,6.521756
480.173950195313,6.418128,6.524006
490.176025390625,6.396548,6.516844
500.177734375,6.408199,6.510215
510.185791015625,6.412027,6.500528
520.193725585938,6.41279,6.495998
530.195190429688,6.411837,6.498065
540.197021484375,6.411559,6.500698
550.199096679688,6.411443,6.501346
560.201293945313,6.412309,6.500365
570.203369140625,6.413019,6.498159
580.20849609375,6.409013,6.499353
590.216552734375,6.404928,6.502321
600.224365234375,6.402495,6.503275
610.2255859375,6.399425,6.503312
620.227416992188,6.396041,6.503423
630.2294921875,6.395137,6.503552
640.231323242188,6.395203,6.503439
650.2333984375,6.395965,6.500669
660.238403320313,6.397974,6.499658
670.246337890625,6.399742,6.499191
680.254028320313,6.400313,6.498644
690.255004882813,6.400572,6.49683
700.256591796875,6.399318,6.495878
710.265380859375,6.396381,6.494749
720.267211914063,6.391214,6.492677
730.269165039063,6.386784,6.487161
740.274047851563,6.380414,6.480551
750.28173828125,6.375828,6.477522
760.289184570313,6.373967,6.47649
770.290161132813,6.371714,6.476337
780.29150390625,6.366385,6.476832
790.293334960938,6.362691,6.477218
800.295166015625,6.360177,6.476484
810.296875,6.355692,6.475005
820.3017578125,6.350534,6.469526
830.3095703125,6.346233,6.461451
840.31689453125,6.345383,6.456524
850.317504882813,6.34326,6.441832
860.31884765625,6.343495,6.430516
870.3203125,6.343175,6.427364
880.322143554688,6.340731,6.422889
890.323852539063,6.333063,6.416932
900.328491210938,6.323009,6.407169
910.336181640625,6.312053,6.394466
920.343383789063,6.297019,6.378233
930.343994140625,6.304125,6.323495
960.348266601563,6.240345,5.86427
970.349731445313,6.238906,5.938466
980.3544921875,6.215446,5.958105
990.362182617188,6.183894,5.949941
1000.36926269531,6.159914,5.902689
1010.36962890625,6.126805,5.816053
1020.37048339844,6.093392,5.763878
1030.37194824219,6.061434,5.753301
1040.37353515625,6.032036,5.748216
1050.37524414063,6.01359,5.740013
1060.38330078125,5.992681,5.718783
1070.39086914063,5.971852,5.721134
1080.39794921875,5.951119,5.721129
1090.39819335938,5.938829,5.713099
1100.39904785156,5.925277,5.733641
1110.400390625,5.897378,5.732794
1120.40185546875,5.883823,5.730078
1130.40344238281,5.877117,5.728243
1140.41149902344,5.871424,5.719459
1150.41906738281,5.85574,5.700182
1160.42590332031,5.847803,5.699907
1170.42590332031,5.833918,5.677617
1180.42639160156,5.821298,5.645145
1190.42761230469,5.814737,5.628608
1200.42883300781,5.80878,5.626275
1210.43029785156,5.79287,5.625483
1220.43823242188,5.772434,5.616425
1230.44555664063,5.764421,5.611887
1240.45227050781,5.754931,5.609406
1250.45227050781,5.746713,5.608187
1260.45263671875,5.713828,5.605457
1270.45373535156,5.752441,5.62271
1280.45849609375,5.766992,5.683685
1290.45971679688,5.770257,5.701074
1300.46765136719,5.770049,5.702777
1310.47497558594,5.767293,5.703891
1320.48156738281,5.764079,5.703713
1330.48486328125,5.763763,5.704883
1340.48522949219,5.764245,5.710531
1350.48596191406,5.768692,5.716277
1360.48718261719,5.772212,5.724057
1370.48840332031,5.778056,5.729393
1380.49621582031,5.782672,5.73418
1390.50341796875,5.798093,5.740036
1400.51000976563,5.837144,5.896492
1410.51306152344,5.82545,6.007589
1420.51306152344,5.711669,5.90878
1430.51379394531,5.756197,5.897228
1440.51489257813,5.754309,5.857435
1450.51953125,5.767643,5.891958
1460.52722167969,5.778059,5.955511
1470.53442382813,5.784466,5.967832
1480.541015625,5.801812,5.968927
1490.5439453125,5.829135,5.966927
1500.5439453125,5.826607,5.960697
1510.54443359375,5.826022,5.958787
1520.54553222656,5.825122,5.958353
1530.54992675781,5.856501,5.960299
1540.5576171875,5.862803,5.971714
1550.56481933594,5.877835,5.9787
1560.5712890625,5.889065,5.981373
1570.57409667969,5.899494,5.981514
1580.57373046875,5.911135,5.97988
1590.57421875,5.920401,5.97851
1600.57495117188,5.939073,5.980639
1610.57946777344,5.951818,5.990388
1620.5869140625,5.953806,5.995607
1630.59399414063,5.960313,6.001577
1640.60046386719,5.954061,6.008942
1650.60314941406,5.978332,6.012385
1660.60266113281,5.997246,6.018043
1670.60278320313,5.99042,6.019812
1680.60363769531,5.980028,6.020517
1690.60791015625,5.972106,6.020547
1700.61560058594,5.972013,6.022626
1710.62268066406,5.969805,6.023273
1720.62902832031,5.948494,6.021039
1730.63159179688,5.939034,6.016945
1740.63122558594,5.933567,6.01521
1750.63122558594,5.922986,6.014056
1760.6318359375,5.911679,6.013393
1770.63623046875,5.903048,6.012708
1780.64367675781,5.895266,6.015184
1790.65075683594,5.884411,6.091815
1800.65698242188,5.927345,5.947265
1810.65942382813,5.991663,6.048856
1820.65881347656,5.945467,6.115346
1830.65856933594,5.918859,6.022731
1840.65893554688,5.925337,5.91484
1850.66662597656,5.909438,5.897659
1860.67395019531,5.882193,5.910261
1870.68090820313,5.879125,5.923484
1880.68713378906,5.877237,5.928333
1890.689453125,5.877039,5.929142
1900.68872070313,5.878831,5.937011
1910.6884765625,5.881228,5.944731
1920.68872070313,5.883428,5.945996
1930.71398925781,5.884879,5.949076
1940.72119140625,5.886612,5.956933
1950.72814941406,5.88847,5.966803
1960.73425292969,5.896952,5.98366
1970.73657226563,5.909196,6.002823
1980.73559570313,5.923507,6.009707
1990.73510742188,5.933599,6.018588
2000.73510742188,5.945723,6.026982
2010.74255371094,6.010814,6.096511
2020.74987792969,6.036578,6.06821
2030.75659179688,6.073804,6.065672
2040.7626953125,6.057641,6.298048
2050.76489257813,6.063744,6.143642
2060.76354980469,6.096837,6.167192
2070.76306152344,6.098581,6.183434
