Time,LeftPupilDiameter,RightPupilDiameter
0,6.162053,6.12833
10.0037841796875,6.16497,6.127813
20.0081787109375,6.166741,6.165634
30.0194091796875,6.168956,6.179632
40.0244140625,6.170549,6.190245
50.0289306640625,6.172159,6.189774
60.032958984375,6.173939,6.189282
70.0362548828125,6.174083,6.188546
80.0296630859375,6.174254,6.169836
90.0333251953125,6.173881,6.164187
100.037475585938,6.1775,6.160012
110.042236328125,6.178345,6.156833
120.047119140625,6.178246,6.152025
130.051513671875,6.17819,6.0265
140.055419921875,6.176455,6.105238
150.058715820313,6.171101,6.135638
160.051635742188,6.167585,6.14211
170.05517578125,6.16464,6.028633
180.059204101563,6.162364,6.113067
190.063720703125,6.159861,6.010404
200.068481445313,6.156749,6.140424
210.072875976563,6.155137,6.155273
220.076782226563,6.153372,6.153585
230.080078125,6.152349,6.005394
240.072875976563,6.149981,6.09128
250.076416015625,6.147347,6.010039
260.080200195313,6.147206,6.15863
270.084716796875,6.147354,6.166766
280.089477539063,6.147208,6.170741
290.09375,6.147169,6.175409
300.097534179688,6.147159,6.180588
310.100830078125,6.147289,6.188124
320.103515625,6.147522,6.194933
330.106689453125,6.149274,6.199296
340.110473632813,6.153059,6.194617
350.114624023438,6.155621,6.196928
360.119262695313,6.15693,6.197719
370.123657226563,6.160826,6.197065
380.127319335938,6.168282,6.19249
390.13037109375,6.177301,6.191869
400.133178710938,6.185009,6.19695
410.136108398438,6.188647,6.202847
420.139770507813,6.191472,6.202986
430.143798828125,6.192169,6.202751
440.148315429688,6.192423,6.202686
450.152709960938,6.193071,6.20366
460.15625,6.193502,6.212478
470.159301757813,6.195882,6.214387
480.161987304688,6.202906,6.213316
490.164794921875,6.208247,6.173875
500.168212890625,6.213111,6.206862
510.172119140625,6.21924,6.21346
520.176513671875,6.222776,6.10285
530.180541992188,6.224854,6.191838
540.184204101563,6.226436,6.223182
550.187133789063,6.229271,6.237789
560.193115234375,6.232804,6.232532
570.19580078125,6.235225,6.234834
580.198974609375,6.236722,6.231833
590.202758789063,6.238806,6.235688
600.210693359375,6.239514,6.240713
610.214721679688,6.240732,6.24512
620.218139648438,6.243465,6.246326
630.221313476563,6.244611,6.248558
640.227294921875,6.245119,6.248346
650.229858398438,6.244453,6.250173
660.23291015625,6.244136,6.250819
670.236450195313,6.244811,6.251347
680.240600585938,6.245769,6.251746
690.244750976563,6.246531,6.252915
700.248168945313,6.246967,6.252211
710.251098632813,6.246746,6.253129
720.256958007813,6.246365,6.253015
730.259399414063,6.246341,6.251606
740.262329101563,6.246325,6.250348
750.265747070313,6.246174,6.24394
760.26953125,6.246146,6.243607
770.2734375,6.24617,6.241846
780.27685546875,6.246993,6.237139
790.279663085938,6.247743,6.2364
800.285400390625,6.248222,6.235149
810.28759765625,6.248357,6.229153
820.290283203125,6.248691,6.246408
830.29345703125,6.249064,6.258106
840.297119140625,6.248597,6.260084
850.301025390625,6.248025,6.26085
860.304321289063,6.247978,6.260902
870.30712890625,6.246772,6.261268
880.312744140625,6.245804,6.268682
890.31494140625,6.245258,6.271423
900.317626953125,6.245492,6.272781
910.320678710938,6.246496,6.193086
920.324340820313,6.24543,6.191267
930.328125,6.241702,6.187475
940.331420898438,6.239254,6.178952
950.337646484375,6.229522,6.173518
960.34326171875,6.210049,6.161756
970.345336914063,6.184649,6.156268
980.347778320313,6.159037,6.153347
990.350708007813,6.127418,6.061916
1000.35400390625,5.981475,5.886163
1010.35766601563,5.776685,5.844036
1020.36096191406,5.805758,5.804291
1030.36706542969,5.809321,5.716248
1040.37255859375,5.690498,5.651279
1050.37463378906,5.683675,5.570679
1060.37683105469,5.670883,5.555006
1070.37951660156,5.661255,5.553343
1080.3828125,5.634397,5.547499
1090.38635253906,5.599556,5.53379
1100.3896484375,5.578029,5.522134
1110.39562988281,5.558868,5.510941
1120.40100097656,5.543998,5.503264
1130.40295410156,5.528485,5.495215
1140.40490722656,5.516208,5.485084
1150.40747070313,5.501494,5.472687
1160.41076660156,5.489839,5.464996
1170.41760253906,5.480745,5.457614
1180.42053222656,5.468062,5.454113
1190.42651367188,5.457267,5.448759
1200.43188476563,5.448405,5.443693
1210.43359375,5.442732,5.441074
1220.435546875,5.438038,5.435063
1230.43786621094,5.434306,5.428985
1240.44079589844,5.430206,5.428149
1250.44409179688,5.429274,5.429041
1260.44702148438,5.428081,5.429612
1270.45300292969,5.425917,5.430195
1280.45825195313,5.4225,5.433382
1290.45983886719,5.419952,5.437296
1300.46179199219,5.41901,5.439396
1310.46398925781,5.418649,5.440919
1320.466796875,5.418664,5.44152
1330.46997070313,5.419345,5.458634
1340.47290039063,5.421416,5.475611
1350.48229980469,5.424305,5.48516
1360.48754882813,5.429308,5.489391
1370.48913574219,5.435426,5.505217
1380.49084472656,5.441989,5.513442
1390.49304199219,5.447775,5.523902
1400.49572753906,5.457467,5.528478
1410.49877929688,5.467784,5.533307
1420.50158691406,5.485001,5.533926
1430.51086425781,5.500938,5.5425
1440.51586914063,5.506506,5.562522
1450.51745605469,5.511611,5.57089
1460.51904296875,5.533087,5.573158
1470.52087402344,5.573368,5.750894
1490.52624511719,5.64266,5.674747
1500.52893066406,5.805337,5.693833
1510.5380859375,5.813558,5.734527
1520.54321289063,5.813304,5.746266
1530.54455566406,5.811825,5.755161
1540.54614257813,5.809275,5.766918
1550.54797363281,5.804739,5.772383
1560.55029296875,5.802073,5.779958
1570.55310058594,5.80229,5.785616
1580.55578613281,5.804346,5.792356
1590.56481933594,5.811186,5.798975
1600.57336425781,5.815882,5.801168
1610.57470703125,5.819361,5.802439
1620.57604980469,5.8276,5.805818
1630.57775878906,5.84083,5.809163
1640.57983398438,5.848318,5.814795
1650.58239746094,5.861314,5.825502
1660.58508300781,5.865844,5.838141
1670.59399414063,5.872693,5.843518
1680.60229492188,5.88475,5.84768
1690.60363769531,5.905562,5.852727
1700.60485839844,5.914835,5.856933
1710.6064453125,5.920864,5.865742
1720.6083984375,5.933634,5.869089
1730.61071777344,5.942814,5.870544
1740.61669921875,5.947915,5.870433
1750.62561035156,5.950498,5.870074
1760.6337890625,5.95249,5.869602
1770.63513183594,5.95395,5.869318
1780.63623046875,5.955631,5.869139
1790.63757324219,5.960617,5.866874
1800.63928222656,5.964138,5.862759
1810.64147949219,5.967607,5.859033
1820.64733886719,5.96911,5.855216
1830.65625,5.977169,5.853797
1840.66442871094,5.805624,5.954879
1850.66552734375,6.055078,5.93356
